Wave,Area
4984.52478315,0.0
4984.53231623,0.0
4984.53796603,0.0
4984.54549911,0.0
4984.56056526,0.0
4984.57186487,0.0
4984.58128121,0.0
4984.58881429,0.0
4984.59634736,0.0
4984.60199717,0.0
4984.61518005,0.0
4984.6302462,0.0
4984.64342908,0.0
4984.65849522,0.0
4984.66791157,0.0
4984.67356137,0.0
4984.68486099,0.0
4984.69239406,0.0
4984.69804387,0.0
4984.7018104,0.0
4984.70746021,0.0
4984.71687655,0.0
4984.72817616,0.0
4984.74512558,0.0
4984.75265866,0.0
4984.76772481,0.0
4984.77714115,0.0
4984.78655749,0.0
4984.7978571,0.0
4984.80162364,0.0
4984.81292325,0.0
4984.8223396,0.0
4984.83740575,0.0
4984.89955361,0.0
4984.91650303,0.0
4985.15191161,0.0
4985.16132795,0.0
4985.34212174,0.0
4985.44758478,0.0
4985.46265093,0.0
4985.47206728,0.0
4985.47960035,0.0
4985.49089996,0.0
4985.49843304,0.0
4985.50408284,0.0
4985.51349919,0.0
4985.60766262,0.0
4985.6509778,0.0
4985.7526743,0.0
4985.76774045,0.0
4985.77715679,0.0
4985.78845641,0.0
4985.81105563,0.0
4985.8185887,0.0
4985.82423851,0.0
4985.83553812,0.0
4985.84118793,0.0
4985.85060427,0.0
4985.86190388,0.0
4985.88073657,0.0
4985.88826964,0.0
4985.90333579,0.0
4985.90710233,0.0
4985.91275214,0.0
4985.92028521,0.0
4985.93158482,0.0
4985.93723463,0.0
4985.95230078,0.0
4985.96171712,0.0
4985.97113346,0.0
4985.97866654,0.0
4985.98808288,0.0
4985.99938249,0.0
4986.01633191,0.0
4986.02951479,0.0
4986.03704787,0.0
4986.05023075,0.0
4986.0652969,0.0
4986.07847978,0.0
4986.08412958,0.0
4986.09354593,0.0
4986.09731246,0.0
4986.10861207,0.0
4986.11991169,0.0
4986.12932803,0.0
4986.14251091,0.0
4986.16887667,0.0
4986.39675218,0.0
4986.40616852,0.0
4986.41746813,0.0
4986.52104791,0.0036969971076699494
4986.54929693,0.0
4986.68865881,0.0
4986.86756933,0.0
4986.87510241,0.0
4986.88075221,0.0
4987.09732811,0.0
4987.11051099,0.0
4987.11804406,0.0
4987.12557714,0.0
4987.13876002,0.0
4987.15005963,0.0
4987.16135924,0.0
4987.16889232,0.0
4987.17830866,0.0
4987.18584173,0.0
4987.19525808,0.0
4987.20844096,0.0
4987.21597403,0.0
4987.22162384,0.0
4987.23104018,0.0
4987.23668999,0.0
4987.2479896,0.0
4987.25740594,0.0
4987.26870555,0.0
4987.28565497,0.0
4987.29130478,0.0
4987.30448766,0.0
4987.32332034,0.0
4987.33085342,0.0
4987.35156937,0.0
4987.36286899,0.0
4987.37228533,0.0
4987.38923475,0.0
4987.39865109,0.0
4987.41183397,0.0
4987.41936704,0.0
4987.42690012,0.0
4987.43443319,0.0
4987.44196627,0.0
4987.45514915,0.0
4987.46079895,0.0
4987.47209857,0.0
4987.48151491,0.0
4987.49846433,0.0
4987.5059974,0.0
4987.51541375,0.0
4987.53989624,0.0
4987.54931258,0.0
4987.566262,0.0
4987.59262776,0.0
4987.61146045,0.0
4987.62087679,0.0
4987.67172504,0.0
4987.94668226,0.0
4987.96551495,0.0
4987.97493129,0.0
4987.9805811,0.0
4987.98811417,0.0
4988.00129705,0.0
4988.19527372,0.003508338640016217
4988.43256557,0.0
4988.45328153,0.0
4988.46269787,0.0
4988.46834767,0.0
4988.48529709,0.0
4988.48906363,0.0
4988.49471344,0.0
4988.50036324,0.0
4988.50977958,0.0
4988.51919593,0.0
4988.52861227,0.0
4988.53802861,0.0
4988.54556169,0.0
4988.56062784,0.0
4988.56627764,0.0
4988.57192745,0.0
4988.58322706,0.0
4988.59640994,0.0
4988.60770955,0.0
4988.61900917,0.0
4988.62654224,0.0
4988.63595858,0.0
4988.64537493,0.0
4988.65855781,0.0
4988.66985742,0.0
4988.68680684,0.0
4988.69998972,0.0
4988.70940606,0.0
4988.71693913,0.0
4988.72823875,0.0
4988.73765509,0.0
4988.75083797,0.0
4988.76025431,0.0
4988.77343719,0.0
4988.78473681,0.0
4988.79980295,0.0
4988.8092193,0.0
4988.81863564,0.0
4988.82805198,0.0
4988.83181852,0.0
4988.83746833,0.0
4988.84876794,0.0
4988.86006755,0.0
4988.86383409,0.0
4988.87890024,0.0
4988.88643331,0.0
4988.89773292,0.0
4988.90714927,0.0
4988.93351503,0.0
4989.26308704,0.0
4989.27815319,0.0
4989.30828549,0.0
4989.34218432,0.0
4989.35160066,0.0
4989.36101701,0.0
4989.36478355,0.0
4989.37043335,0.0
4989.38361623,0.0
4989.39868238,0.0
4989.41186526,0.0
4989.42881468,0.0
4989.68870575,0.0
4989.69812209,0.0
4989.74897035,0.0
4989.78286918,0.0
4989.78851899,0.0
4989.79793533,0.0
4989.80546841,0.0
4989.81676802,0.0
4989.82618436,0.0
4989.83748397,0.0
4989.84501705,0.0
4989.85443339,0.0
4989.865733,0.0
4989.87514935,0.0
4989.88644896,0.0
4989.8958653,0.0
4989.90716491,0.0
4989.92223106,0.0
4989.93729721,0.0
4989.94483028,0.0
4989.95236336,0.0
4989.96554624,0.0
4989.98061239,0.0
4989.98437893,0.0
4989.99379527,0.0
4990.00321161,0.0
4990.0220443,0.0
4990.02957737,0.0
4990.04276025,0.0
4990.05405987,0.0
4990.05970967,0.0
4990.06912601,0.0
4990.07665909,0.0
4990.08419216,0.0
4990.08984197,0.0
4990.09737504,0.0
4990.10302485,0.0
4990.10867466,0.0
4990.11620773,0.0
4990.13127388,0.0
4990.13880695,0.0
4990.1482233,0.0
4990.15952291,0.0
4990.1783556,0.0
4990.57384201,0.0
4990.67177198,0.003280702313687898
4990.73391984,0.0
4990.74145292,0.0
4990.99192765,0.0
4991.05219224,0.0
4991.08985762,0.0
4991.10115723,0.0
4991.11810664,0.0
4991.12940626,0.0
4991.14258914,0.0
4991.15577202,0.0
4991.1689549,0.0
4991.17837124,0.0
4991.19343739,0.0
4991.1990872,0.0
4991.20850354,0.0
4991.21791988,0.0
4991.22921949,0.0
4991.2348693,0.0
4991.24616891,0.0
4991.26123506,0.0
4991.2706514,0.0
4991.28760082,0.0
4991.29701717,0.0
4991.30266697,0.0
4991.31396658,0.0
4991.32714946,0.0
4991.34033234,0.0
4991.34786542,0.0
4991.35916503,0.0
4991.36481484,0.0
4991.37234791,0.0
4991.37988099,0.0
4991.39306387,0.0
4991.40059694,0.0
4991.40813001,0.0
4991.41754636,0.0
4991.4269627,0.0
4991.44767866,0.0
4991.6190561,0.0
4991.62470591,0.0
4992.03902501,0.0
4992.06727404,0.0
4992.31398223,0.0
4992.3215153,0.0
4992.33281491,0.0
4992.3459978,0.0
4992.35729741,0.0
4992.36671375,0.0
4992.37613009,0.0
4992.38742971,0.0
4992.40061259,0.0
4992.40626239,0.0
4992.417562,0.0
4992.42697835,0.0
4992.4420445,0.0
4992.44957757,0.0
4992.45899391,0.0
4992.47029353,0.0
4992.48535967,0.0
4992.50042582,0.0
4992.5136087,0.0
4992.52302505,0.0
4992.53244139,0.0
4992.53997446,0.0
4992.54939081,0.0
4992.55504061,0.0
4992.56445696,0.0
4992.57952311,0.0
4992.59270599,0.0
4992.60023906,0.0
4992.62095502,0.0
4992.62848809,0.0
4992.63602117,0.0
4992.64732078,0.0
4992.65485385,0.0
4992.66238693,0.0
4992.67556981,0.0
4992.68875269,0.0
4992.70381884,0.0
4992.70946864,0.0
4992.71888498,0.0
4992.72830133,0.0
4992.73771767,0.0
4992.76220016,0.0
4992.77161651,0.0
4992.78103285,0.0
4992.796099,0.0
4992.80739861,0.0
4992.81304842,0.0
4992.8262313,0.0
4992.83564764,0.0
4992.85071379,0.0
4992.85824686,0.0
4992.86954648,0.0
4992.87896282,0.0
4992.89026243,0.0
4992.90156204,0.0
4992.91662819,0.0
4992.92981107,0.0
4992.93922742,0.0
4992.9524103,0.0
4992.9580601,0.0
4992.96747644,0.0
4992.98065933,0.0
4992.99195894,0.0
4993.01267489,0.0
4993.26503289,0.0
4993.27444923,0.0
4993.28763211,0.0
4993.56823914,0.0
4993.58330529,0.0
4993.5946049,0.0
4993.60402124,0.0
4993.61908739,0.0
4993.62662047,0.0
4993.63415354,0.0
4993.64168662,0.0
4993.6548695,0.0
4993.65863603,0.0
4993.66805238,0.0
4993.67558545,0.0
4993.67935199,0.0
4993.6906516,0.0
4993.70571775,0.0
4993.71325082,0.0
4993.72643371,0.0
4993.73773332,0.0
4993.74714966,0.0
4993.75844927,0.0
4993.76786561,0.0
4993.77539869,0.0
4993.78293176,0.0
4993.79046484,0.0
4993.79799791,0.0
4993.80553099,0.0
4993.81306406,0.0
4993.82248041,0.0
4993.83189675,0.0
4993.84319636,0.0
4993.8526127,0.0
4993.85826251,0.0
4993.86391232,0.0
4993.87144539,0.0
4993.89404461,0.0
4993.90346096,0.0
4993.92041037,0.0
4993.93170999,0.0
4994.13698627,0.0
4994.24998239,0.0
4994.25563219,0.0
4994.47032482,0.0
4994.48162443,0.0
4994.78106414,0.0
4994.79613029,0.0
4994.80366336,0.0
4994.8074299,0.0
4994.81872951,0.0
4994.82626259,0.0
4994.83191239,0.0
4994.8375622,0.0
4994.84886181,0.0
4994.86016142,0.0
4994.87146104,0.0
4994.88464392,0.0
4994.89217699,0.0
4994.9034766,0.0
4994.91289295,0.0
4994.92795909,0.0
4994.93925871,0.0
4994.95809139,0.0
4994.969391,0.0
4994.98069062,0.0
4994.99199023,0.0
4995.00140657,0.0
4995.01270618,0.0
4995.02400579,0.0
4995.03153887,0.0
4995.03718868,0.0
4995.04283848,0.0
4995.05037156,0.0
4995.06167117,0.0
4995.07485405,0.0
4995.09368673,0.0
4995.14830152,0.0
4995.96187358,0.0
4995.97882299,0.0
4995.98823934,0.0
4995.99765568,0.0
4996.00518875,0.0
4996.01083856,0.0
4996.0202549,0.0
4996.02967125,0.0
4996.03908759,0.0
4996.04662066,0.0
4996.05603701,0.0
4996.06545335,0.0
4996.08616931,0.0
4996.10123545,0.0
4996.10688526,0.0
4996.11818487,0.0
4996.12383468,0.0
4996.13325102,0.0
4996.14831717,0.0
4996.16150005,0.0
4996.17468293,0.0
4996.18221601,0.0
4996.19163235,0.0
4996.20293196,0.0
4996.21611484,0.0
4996.22553118,0.0
4996.2368308,0.0
4996.24624714,0.0
4996.25378021,0.0
4996.25943002,0.0
4996.62478414,0.003455085867298373
4996.80369466,0.0
4996.96565576,0.0
4996.97130556,0.0
4996.97695537,0.0
4996.99390479,0.0
4997.0353367,0.0
4997.04663631,0.0
4997.11631725,0.0
4997.13326667,0.0
4997.15021608,0.0
4997.1615157,0.0
4997.16904877,0.0
4997.18034838,0.0
4997.20106434,0.0
4997.20671414,0.0
4997.21613049,0.0
4997.2274301,0.0
4997.23496317,0.0
4997.24061298,0.0
4997.25567913,0.0
4997.2632122,0.0
4997.27074528,0.0
4997.28016162,0.0
4997.28957796,0.0
4997.29899431,0.0
4997.30841065,0.0
4997.31594372,0.0
4997.32159353,0.0
4997.32724334,0.0
4997.33854295,0.0
4997.34607602,0.0
4997.36114217,0.0
4997.37432505,0.0
4998.06548464,0.04749478712480018
4998.24062862,0.0
4998.25004497,0.0
4998.26134458,0.0
4998.27264419,0.0
4998.28959361,0.0
4998.29900995,0.0
4998.31030956,0.0
4998.32914225,0.0
4998.33667532,0.0
4998.3442084,0.0
4998.35174147,0.0
4998.36115782,0.0
4998.36680762,0.0
4998.37810723,0.0
4998.38564031,0.0
4998.39317338,0.0
4998.4101228,0.0
4998.41953914,0.0
4998.42895549,0.0
4998.44590491,0.0
4998.46097105,0.0
4998.46662086,0.0
4999.3348077,0.0
4999.34799058,0.0
4999.35552366,0.0
4999.36305673,0.0
4999.37247307,0.0
4999.38188942,0.0
4999.39130576,0.0
4999.39883884,0.0
4999.40825518,0.0
4999.42143806,0.0
4999.43650421,0.0
4999.44403728,0.0
4999.46663651,0.0
4999.491119,0.0
4999.49865207,0.0
4999.50618515,0.0
4999.5212513,0.0
4999.53255091,0.0
